Video ID,Title,Description,Published At,Channel Title,Tags,View Count,Like Count,Dislike Count,Comment Count,Duration,Dimension,Definition,Caption,Category ID,Region Code,Country,Category Name
nWOCrclDYhI,"Xeque Mate - 1ª Temporada - 1x03 ""Covarde"" [Assista o próximo episódio - Na descrição]","Baixe agora o App da Ponto Ação para Android ou iOS, faça seu cadastro e adquira o próximo episódio de XEQUE MATE com exclusividade:

Android: https://play.google.com/store/apps/details?id=br.com.entrega_digital.pontoacao
iOS: https://apps.apple.com/us/app/ponto-a%C3%A7%C3%A3o/id6477404913


Seja membro: https://www.youtube.com/pontoacaoproducoes/join

CONTATO:
E-mail: pontoacaoprod@gmail.com  


PONTO AÇÃO NAS REDES SOCIAIS:
Instagram: https://instagram.com/pontoacaoproducoes
Twitter: https://twitter.com/pontoacaoprod
TikTok: https://www.tiktok.com/@pontoacao

SÓCIOS ADM E PRODUTORES:
Natalie Smith: https://www.instagram.com/smithnathi/
Rodrigo Tardelli: https://www.instagram.com/rodtardelli/
Priscilla Pugliese: https://www.instagram.com/priscillapugliese/

♟️


APOIO:
Ben & Jerry’s 
Temakeria 
Amazonika Mundi 
Life Fit 
Escola de Atores Wolf Maya 
Metara Arte e Molduras 

Elenco: 
Sofia Starling - @sofiastarling
Natália Rosa - @nataliar0sa
Lucca Pougy - @luccapougy
Marcele Nogueira - @marcelenogueirac
Tati Duarte - @tatiduarteatriz
Amanda Doring - @amanda_doring
Maria Clara - @mariaclaraalbainy
Marco Guian - @marcoguian
Ricardo Conti - @ricadosconti
Jorge Jeronymo - @jorgeluizjeronymo
Natalie Smith - @smithnathi
Amanda Simão - @amandasimaoo
Anja Bittencourt - @anja.Bittencourt 
Estefano - @euestefano
Nil Mendonça - @nill.mendonca
André Lima -@andrelblima
Pedro Logã 


Baseado livremente na obra de:
Evelin Sousa 

Adaptação: 
Carolina Felix 
Priscilla Pugliese 

Direção: 
Natalie Smith 
Priscilla Pugliese 

Produção Executiva: 
Natalie Smith
Priscilla Pugliese
Rodrigo Tardelli

Direção de Fotografia: 
Lucas Apóstolo 

Câmeras:
Fabrício Cavalcanti 
Lucas Apóstolo 
Yago Monteiro 

Assistente de Direção:
Larissa Honorato

Assistente de Direção  2:
Dominique Vereza

Continuidade: 
Fátima Sobral 

Direção de Arte: 
Andrea Moraes 

Assistente de Direção de Arte:
Bolívar Pigliasco
Marcus Garcia 

Figurino: 
Maria Eduarda Miranda 

Assistente de Figurino:
Vitória Vaz 

Visagismo: 
Alexia Ferro 

Assistentes de Visagismo: 
Anne Coutinho 
Heloísa Ferro

Captação de Som:
Esther Degen
Pablo de Lucas 

Direção de Produção:
Gabi Dimello

Pré Produção: 
Gabi Dimello
Natalie Smith 
Pamela Virissimo 
Priscilla Pugliese 
Rodrigo Tardelli 

Produção de Set:
Gabi Dimello
Pamela Virissimo 

Produção de Locação:
Andrea Pimentel 

Assistente de Produção de Set:
Pedro Ferro 

Making Of: 
Lukkas Marques 
Rebeca Pádua 

Still: 
Lukkas Marques

Mídia Social:
Dri Peroni
Lela Gomes  

Coordenação e Finalização: 
Natalie Smith
Priscilla Pugliese
Rodrigo Tardelli 

Abertura: 
Natalie Smith 

Preparação de elenco: 
Priscilla Pugliese
Ricardo Conti 

Motorista:
Wendel Charpinel

Catering: 
Erly Baptista de Athaides
Taty Charpinel 

Logger:
Lucas Apóstolo   

Legendagem: 
Felipe Pereira
Glau Starling
Valu

Montagem:  
Allan Bezerra  

Colorização: 
Allan Bezerra 

Finalização:
Allan Bezerra
Natalie Smith 
Priscilla Pugliese 
Rodrigo Tardelli 

Design de Som: 
Esther Degen
Pablo de Lucas

Mixagem: 
Pablo de Lucas

Trilha Sonora:
Esther Degen 

Vinheta e créditos finais:
Diego Navarro",2024-05-30T23:00:23Z,Ponto Ação Produções,[],756530,27279,N/A,1621,PT20M46S,2d,hd,true,24,BR,BR,Entertainment
u-pVgEFLHBc,ELE VAI SOBREVIVER?,"💚Compre já seu BONECO CADRES nas melhores lojas do Brasil ou Clicando no Link: https://www.curtaloja.com/marca/cadres.html
---
🔸Instagram: https://www.instagram.com/cadresss/
🔹Twitter: https://twitter.com/Cadres19
----
📩Contato comercial: comercial@agenciacurta.com

#minecraft",2024-05-31T14:00:43Z,Cadres TV,[],237137,3718,N/A,155,PT49M22S,2d,hd,false,20,BR,BR,Gaming
Moyo68Pvptg,CRUZEIRO x UNIVERSIDAD CATÓLICA (ECU) | MELHORES MOMENTOS | CONMEBOL SUDAMERICANA 2024,"🦊🔵 Cabuloso! Com gol de Rafa Silva, o #Cruzeiro bateu a #UniversidadCatólica por 1-0 e avançou na CONMEBOL #Sudamericana.

Inscreva-se no canal oficial da CONMEBOL Sudamericana para ter acesso ao melhor conteúdo: https://bit.ly/30ZJAuZ

Encontre todas as informações da competição no nosso site oficial:  https://conmebolsudamericana.com/

Siga-nos nas redes sociais:

Twitter: https://twitter.com/sulamericana
Instagram: https://instagram.com/sulamericana
Facebook: https://www.facebook.com/copasudamericana/",2024-05-31T02:32:10Z,CONMEBOL Sudamericana,"['conmebol sudamericana', 'sudamericana', 'sudamericana 2024', 'suda', 'copa libertadores', 'gols', 'goles', 'goals', 'golazos', 'highlights', 'resumen', 'melhores momentos', 'futebol', 'fútbol', 'soccer', 'gols sudamericana', 'goles sudamericana', 'melhores momentos sudamericana', 'highlights sudamericana', 'cruzeiro', 'universidad católica', 'universidad católica ecuador', 'cruzeiro vs universidad católica', 'gols cruzeiro', 'melhores momentos cruzeiro', 'cruzeiro sudamericana']",157994,3452,N/A,224,PT9M6S,2d,hd,false,17,BR,BR,Sports
h0QRaqkAa0s,COBERTURA STATE OF PLAY MAIO 2024 — #FGN,"Novo State of Play chegando no finalzinho de maio e você confere aqui no Flow Games todos os anúncios para PlayStation 5. Será que esperamos surpresas nesta apresentação? Um novo God of War? Astro Bot? Jogos indies? Mais títulos de PlayStation para PC?

Vem com a gente acompanhar este State of Play, aqui no Flow Games! ⚡
------------------------------------------------------
🎞️ FLOW GAMES TRAILERS
Trailers em português do Brasil, gameplays e muito mais!
https://www.youtube.com/@FlowGamesTrailers/videos
------------------------------------------------------

FAZ A BOA!
Compare os preços no seu navegador e aproveite os descontos em tecnologia e periféricos!
Vem para o Faz a Boa! O seu comparador de preços.
https://qrco.de/beIynl

------------------------------------------------------

Capítulos
00:00:00 - Aguarde 
00:11:20 - Início Pré-Show
01:15:20 - Início do Evento com Concord, O Shooter da Firewalk Studios 
01:25:37 - Port de God of War Ragnarök Para o PC
01:27:25 - Dynasty Warrior Origins, O Hack and Slash Japonês
01:28:40 - Infinity Nikki, O Jogo de Aventura e de Mundo Aberto
01:30:18 - Ballad of Antara, O Novo Action-RPG Chinês
01:32:00 - Skydance’s Behemoth, O Jogo VR de Fantasia e Aventura
01:33:50 - Alien Rogue Incursion, O Jogo VR do Alien
01:34:40 - Marvel Rivals, O Shooter com Personagens da Marvel
01:36:44 - Where Winds Meet, O RPG de Ação e Aventura de Mundo Aberto
01:37:51 - Port de Until Dawn Para PS5 e PC
01:39:40 - Path of Exile 2 Para PS5
01:41:50 - Silent Hill 2 Remake com Data de Lançamento
01:43:35 - Gameplay de Monster Hunter Wilds
01:46:48 - Astro Bot, O Jogo de Plataforma do Mascote da Sony 
01:50:11 - Considerações Sobre o Evento
01:57:05 - Encerramento

------------------------------------------------------

RECEBA TODAS AS NOTÍCIAS DO PORTAL FLOW GAMES!
https://t.me/FlowGamesNEWS

------------------------------------------------------

ENTRE PARA OS GRUPOS DE WHATSAPP E TELEGRAM!
Acesse os grupos EXCLUSIVOS de membros. Seja membro do canal e acesse a aba comunidade para visualizar o link de convite. Vagas limitadas no WhatsApp!

Acesse o grupo do Telegram! 
https://t.me/FlowGamesNEWS

------------------------------------------------------
DISCORD DO FLOW GAMES - https://discord.gg/SfxPYf7BkQ
------------------------------------------------------

✂️ CORTES DO FLOW GAMES
https://youtube.com/cortesdoflowgames

----------------------------------------------------

ACESSE O NOSSO PORTAL
https://flowgames.gg/

----------------------------------------------------

CONHEÇA NOSSAS REDES
http://instagram.com/flowgamestv
https://www.tiktok.com/@flowgamestv

-------------------------------------------------------

ANFITRIÕES: 

*FLOW GAMES*

Davy Jones 
- Twitter: @DavyJonesRJ
 - Instagram: @odavyjones

PhoenixBR
- Twitter: @PhoenixBR
 - Instagram: @PhoenixBRnnf

Thais Matsufugi
- Twitter: @thamatsu
 - Instagram: @ThaMatsu

Cross
- Twitter: @Cross_GP
 - Instagram: @crosstossaur

Bruno Micali
- Twitter: @MicaliBruno
- Instagram: @micalibruno

*MD3*

Schaeppi
- Twitter: @Schaeppi
- Instagram: @tschaeppi

Prieto
- Twitter: @fprieto
- Instagram: @prieto.7k

Djoko
- Twitter: @Djokolol
- Instagram: @djokolol
-------------------------------------------------------

DIREÇÃO:

Takeshi Oyama
- Instagram: @takeshioyama_
 - Twitter: @takeshioyama

Luiz Pancieri
- Instagram: @luizpancieri

-------------------------------------------------------

#flowgames",2024-05-30T22:53:37Z,Flow Games,"['flowgames', 'flow games', 'podcast flow', 'podcast flow games', 'podcast flow jogos', 'fgn', 'flow games news', 'notícias jogos', 'notícias games', 'davy jones flow games', 'cross flow games', 'gta 6', 'cobertura state of play', 'state of play playstation', 'react state of play maio 2024', 'exclusivo ps5', 'cobertura de evento playstation', 'Flow Games State of Play', 'Silent Hill 2', 'God of War Ragnarok State of Play', 'Monster Hunter Wilds', 'Until Dawn', 'Astro Bot 2024']",220300,18919,N/A,309,PT1H58M,2d,hd,false,24,BR,BR,Entertainment
WbFZgyN5Z34,Belle Kaffer e Luan Pereira - Eu Queria Love Love - Caminhonete Prata (Clipe Oficial),"Assista o vídeo clipe do novo single #CaminhonetePrata da #BelleKaffer e #LuanPereira


Vazou um vídeo 3 da madrugada
Um boy de chapelão dentro da caminhonete prata
Claro que era você, não você não tava em casa
Pausei o vídeo, dei zoom na placa

Iê, iê porque ta me cobrando
Se foi você quem disse que nóis não ta namorando
Calma amor, ta surtando
A nossa diferença ta gritando

Eu queria Love Love
Tu queria Tuts Tuts
É golpe atrás de golpe
E agora eu que lute

Eu queria Love Love
Tu queria Tuts Tuts
E no final das contas
Só se fode quem se ilude

Compositores: Belle Kaffer / Luan Pereira / Léo Souza / Mateus Félix / Rodrigo Marques / Renan Augusto


Ficha Técnica:
Direção: Guibson e Ian Andrade
Direção de Fotografia: Guibson
Assistente/Operador de Câmera: Jhonny
Gaffer: Stiven
Elétrica: Fideliz e Xandola
Direção de Arte: Natalia Neves
Assistente de Arte: Ana Basso
Contrarregra: Den Braen
Contrarregra: Ricardo Reis
Assistente de Objeto: Gabriela Husein
Edição/Color: Niver
Motion Designer: Doug Motion
Manager: Geovanna Souto
Produção Geral: Maynara Cunha e Geovanna Souto
Assistente de Produção: Fideliz
Fotos e Making Of: Juninho Loop e Marcos Xis
Make: Carla Mendonça
Hair: Tad Almeida e Secatti
Styling Luan: Jhow Frias
Catering: Buffet Juliana Freitas
Youtube Manager: Kenny Yoshida
Locação: Fazenda Bimini - Rolândia / PR


Acompanhe:
Spotify: https://sptfy.com/QPEF
Instagram: https://www.instagram.com/bellekaffer/
TikTok: https://www.tiktok.com/@bellekaffer  
Twitter: https://x.com/bellekaffer",2024-05-30T15:00:07Z,Belle Kaffer,"['BELLE', 'BELLEKAFFER', 'KAFFER', 'belle kaffer', 'luan pereira', 'caminhonete prata', 'luan pereira eu queria love love', 'luan pereira nova musica', 'luan pereira 2024', 'belle kaffer cantando', 'belle kaffer musica', 'eu queria love love', 'eu queria love love tu queria tuts tuts', 'música da caminhonete prata', 'luan pereira e belle kaffer', 'agronejo', 'agroplay', 'ana castela', 'belle kaffer e ana castela', 'não para']",385761,15162,N/A,562,PT4M4S,2d,hd,false,10,BR,BR,Music
GMY5nL0ey_Y,Major RD - Carolina ft. Mago de Tarso (Prod. Papatinho e Edu Beatz),"Ouça #carolina  em todas as plataformas digitais: 
https://onerpm.link/carolina_majorrd

Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento.
________________

FICHA TÉCNICA:

Música:

Composição: Major RD, Mago de Tarso, Papatinho, Edu Beatzz, Luiz Gonzaga e Amorim Roxo.
Interpretes: Major RD e Mago de Tarso
Produção Musical: Papatinho e Edu Beatz
Mix/Master: 2F Uflow

Videoclipe:

Direção: Cauã Csik e Tadeu Fidalgo
Operador de Camera: Lucas Menezes
Produção Geral: DJ Natan
Produção Executiva: Ycaro Torres e DJ Natan
Direção Executiva: Ycaro Torres e DJ Natan
A&R: El Lif Beatz e Thiago Hideki
Operador de Grua : Renan Vieira 
Assist. de Produção: Marcelo Souto, Joyce Elisa e Marcinho 
Cenógrafo: Guetto. 
Identidade Visual: Gabriel Seeds
Figurinista: Lissah Nigra
Fotos Still: JP Braga
Figurante: Pitanguinha.
Dançarinos: Ágnez Vianna, Lya Borges, Juliana Lázaro, Esther Laysa, Gabriel Parras, Keron Cardoso, Iago Solledade, Tiago Pierotte, Gabriel Felinto, Larissa Fortes Starr, Chael Cardoso, Junior Dutra, Marcelle Siwa e Gabriel Dias.
_________________

LETRA:

{MAJOR RD}
Cuidado com tudo que te cerca 
Essa água corrente uma hora seca 
Made in rio , sangue frio 
o fuzil que faz minha segurança não trepa 

Eu vejo o meu povo pedir proteção 
E em toda operação uma bala acerta 
Quem não deveria e na correria 
tu vê quem que banca onde o calo aperta 

Na minha visão 
Todo favelado na comunidade tem quer ser útil 
Não é só gíria e baseadinho
É o mandarim sabote e o núcleo 

Sagaz, sempre soube diferenciar 
se é tiro ou fogos, na hora do fut 

Gonzaga sabia 
que crocodilo 
só rasteja em solo fértil 

cuspo rimas naturalmente
vem do ventre meu filho 
Verso de adulto Serial Driller 
Pra quem não cresce é sucrillho 

Eu e Papato na conexão 
Ces nunca apaga meu brilho 
A Tropa da rock fez tanto milhão 
Meu studio tem até pé de de milho
 
{MAGO DE TARSO}
Levo minha região até no nome meu negu 
pareco o konohamaru,
Varias verificada na dm, 
minha perna não treme com as de sangue azul, 

Vim de cajueiro seco, cresci nesses beco 
que parece o Carandiru, 
Eu fiz paulista e carioca rimar no forró 
tu acha que eu ligo pra tu?

Gonzaga sabia que o rei não tinha um Cruzeiro, 
era sanfoneiro de exu, 
Enxuga essas lágrimas se o mago ta rimando voce sabe que é o número um,
Ela escuta minha voz e dança o …
Ela escuta o brega e dança o …

Calcinha pinga , dinheiro pinga o conta gotas tá com distúrbio,
Quem vem do Nordeste tem tanto drip, que parece telhado de pobre no subúrbio 
Me sinto Januário me pedem a bença, respeita os 8 baixo do teu pai,
meu flow é tipo verão do Recife meu nego é sempre um calor do carai

© Rock Danger 2024.

#majorrd #magodetarso #rockdanger",2024-05-30T15:00:08Z,Major RD,"['Major RD', 'Mago de Tarso', 'Rock Danger', 'Papatinho', 'Edu Beatz', 'Luiz Gonzaga', 'Carolina', 'Rap', 'Rap Nacional', 'Drill']",274296,40201,N/A,2579,PT2M51S,2d,hd,false,10,BR,BR,Music
BjLFlvsy8aM,ESTAMOS CASADOS !!! *vamos ter filhos ?,"INGRESSOS PARA O NOSSO SHOW👇🏻🎟️
https://linktr.ee/showdosrosa

LOJA OFICIAL DOS ROSA 👇🏻
https://www.emillydosrosa.com.br/",2024-05-30T14:50:00Z,Leozinn 077,[],1911541,51080,N/A,2322,PT14M49S,2d,hd,false,20,BR,BR,Gaming
M8r3x4Re8-I,BABYMONSTER - 'LIKE THAT' EXCLUSIVE PERFORMANCE VIDEO,"BABYMONSTER — LIKE THAT

I see that look upon your face
Something my mind cannot erase
If we keep staring
Then I might have to

Might have to start to walk your way
I wanna hear what you would say 
You got high standards
And I do too

Cause all those girls
(They don’t)
Know what you need
(They don’t)
But I know I know
The way the way
To make to make sure you never leave

If I come close baby would you like that
If I give some would you give it right back
If I show you that I know where it’s at
Baby would you like that
Baby would you like that

Say you want love boy I know what that means
Make you feel way better than in your dreams
If I show you that I know where it’s at
Baby would you like that
Baby would you like that

Yo it’s like that like that
How you run it right back
know you on the right track
Queen ace blackjack
I be thinking way too much
I need to let it go
You be running through my mind
And I’mma let it show

Cause ain’t nobody stepping up to me
And saying nothing when I calling you 
Be running eye to eye we never fronting yeah
We zoning bet we stunting on and on and on and
To the top baby boy we be rolling

Cause all those girls
(They don’t)
Know what you need
(They don’t)
But I know I know
The way the way
To make to make sure you never leave

If I come close baby would you like that
If I give some would you give it right back
If I show you that I know where it’s at
Baby would you like that
Baby would you like that

Say you want love boy I know what that means
Make you feel way better than in your dreams
If I show you that I know where it’s at
Baby would you like that
Baby would you like that

I want you
In my arms
In my arms
My arms
That’s where you need to be

In my arms
In my arms
My arms
That’s where you need to be

Ah ah ah ah
But I know I know
The way the way
To make to make sure you never leave

If I come close baby would you like that
If I give some would you give it right back
If I show you that I know where it’s at
Baby would you like that
Baby would you like that

Say you want love boy I know what that means
Make you feel way better than in your dreams
If I show you that I know where it’s at
Baby would you like that
Baby would you like that

If I come close baby would you like that
If I give some would you give it right back
If I show you that I know where it’s at
Baby would you like that
Baby would you like that

Say you want love boy I know what that means
Make you feel way better than in your dreams
If I show you that I know where it’s at
Baby would you like that
Baby would you like that

#BABYMONSTER #베이비몬스터 #LIKE_THAT #EXCLUSIVE #PerformanceVideo #YG

More about BABYMONSTER @ https://BABYMONSTER.lnk.to/BABYMONS7ER 
Official YouTube https://www.youtube.com/@BABYMONSTER
Official Instagram https://www.instagram.com/babymonster_ygofficial
Official Facebook https://www.facebook.com/BABYMONSTER.ygofficial
Official Twitter https://twitter.com/YGBABYMONSTER_
Official TikTok https://tiktok.com/@babymonster_yg_tiktok
Official Weibo https://weibo.com/u/7811488144
Official bilibili https://space.bilibili.com/3493127232948989",2024-05-30T15:00:02Z,BABYMONSTER,"['BABYMONSTER', '베이비몬스터', '베몬', 'BABYMON', 'BAEMON', '하람', '아현', '루카', '치키타', '파리타', '로라', '아사', 'HARAM', 'AHYEON', 'RUKA', 'CHIQUITA', 'PHARITA', 'RORA', 'ASA']",14784568,886020,N/A,37499,PT2M58S,2d,hd,true,22,BR,BR,People & Blogs
m-4ZM3jxhdE,"State of Play | May 30, 2024","State of Play is back! Tune in live for updates on PS5 and PS VR2 titles, plus a look at PlayStation Studios games arriving later this year. The 30+ minute show features 14 titles, and begins May 30 at 3pm PT / 6pm ET | May 31 12am CEST / 7am JST on YouTube, Twitch, and TikTok. See you then! 

Regarding Co-streaming and Video-On-Demand (VOD) 

Please note that this broadcast may include copyrighted content (e.g. licensed music) that PlayStation does not control. We welcome and celebrate our amazing co-streamers and creators, but licensing agreements outside our control could interfere with co-streams or VOD archives of this broadcast. If you’re planning to save this broadcast as a VOD to create recap videos, or to repost clips or segments from the show, we advise omitting any copyrighted music.

#ps5 #ps5games",2024-05-30T22:00:12Z,PlayStation,"['PlayStation', 'PS5', 'video games', 'next gen', 'Sony']",1780119,54367,N/A,8658,PT35M32S,2d,hd,true,20,BR,BR,Gaming
TUdaUu-x3CE,ESCOLHENDO OS CONVITES DO NOSSO CASAMENTO - Lucas & Lucas - O Reality Show (Episódio 3),"No terceiro episódio, o casal Lucas Rangel e Lucas Bley, precisa decidir como será o convite desse grande dia! Em meio a tantas ideias e opções, será que eles vão chegar num consenso? 




Jesus abençoe vocês!
#lucasrangel",2024-05-30T15:21:38Z,Lucas Rangel,"['Lucas Rangel', 'Vlogs', 'Daily vlog', 'vlog', 'daily vlog', 'diário', 'lucas rangel teste', 'lucas rangel passando a noite', 'experiência', 'teste de brinquedo', 'casamento', 'Lucas Bley', 'casamento gay', 'ideias', 'convites', 'decoração', 'padrinho', 'madrinha', 'pagem', 'daminha', 'lucas e lucas', 'reality show', 'palacio tanagra']",276709,22680,N/A,256,PT28M32S,2d,hd,false,23,BR,BR,Comedy
